,date,NAVD,MLLW,d2w
0,2023-06-02T15:00:00Z,1.152144,2.718816,2.4875000000000003
1,2023-06-02T15:06:00Z,1.12776,2.69748,2.511
2,2023-06-02T15:12:00Z,1.0911840000000002,2.6609040000000004,2.5474200000000002
3,2023-06-02T15:18:00Z,1.08204,2.648712,2.55875
4,2023-06-02T15:24:00Z,1.063752,2.6304240000000005,2.57708
5,2023-06-02T15:30:00Z,1.018032,2.587752,2.6200900000000003
6,2023-06-02T15:36:00Z,0.984504,2.551176,2.6545
7,2023-06-02T15:42:00Z,0.935736,2.505456,2.70283
8,2023-06-02T15:48:00Z,0.877824,2.4475439999999997,2.76025
9,2023-06-02T15:54:00Z,0.8351520000000001,2.401824,2.80517
10,2023-06-02T16:00:00Z,0.7863840000000001,2.356104,2.85173
11,2023-06-02T16:06:00Z,0.755904,2.322576,2.88367
12,2023-06-02T16:12:00Z,0.70104,2.2677120000000004,2.93817
13,2023-06-02T16:18:00Z,0.643128,2.2098,2.9965
14,2023-06-02T16:24:00Z,0.57912,2.145792,3.06018
15,2023-06-02T16:30:00Z,0.5181600000000001,2.08788,3.12025
16,2023-06-02T16:36:00Z,0.45720000000000005,2.02692,3.18067
17,2023-06-02T16:42:00Z,0.39624000000000004,1.9629120000000002,3.24417
18,2023-06-02T16:48:00Z,0.3383280000000001,1.908048,3.30033
19,2023-06-02T16:54:00Z,0.265176,1.8348959999999999,3.3730900000000004
20,2023-06-02T17:00:00Z,0.19507200000000002,1.7647920000000001,3.443
21,2023-06-02T17:06:00Z,0.11582400000000001,1.6855440000000002,3.52258
22,2023-06-02T17:12:00Z,0.06096000000000001,1.627632,3.57933
23,2023-06-02T17:18:00Z,-0.018288,1.5514320000000001,3.65658
24,2023-06-02T17:24:00Z,-0.09144000000000001,1.475232,3.73108
25,2023-06-02T17:30:00Z,-0.143256,1.426464,3.7810900000000003
26,2023-06-02T17:36:00Z,-0.201168,1.3655040000000003,3.84158
27,2023-06-02T17:42:00Z,-0.286512,1.2801600000000002,3.92725
28,2023-06-02T17:48:00Z,-0.344424,1.222248,3.9833600000000002
29,2023-06-02T17:54:00Z,-0.39624000000000004,1.17348,4.03475
30,2023-06-02T18:00:00Z,-0.46329600000000004,1.1033760000000001,4.10258
31,2023-06-02T18:06:00Z,-0.5181600000000001,1.048512,4.15717
32,2023-06-02T18:12:00Z,-0.560832,1.00584,4.200550000000001
33,2023-06-02T18:18:00Z,-0.615696,0.950976,4.255920000000001
34,2023-06-02T18:24:00Z,-0.664464,0.902208,4.304
35,2023-06-02T18:30:00Z,-0.7284720000000001,0.841248,4.36682
36,2023-06-02T18:36:00Z,-0.7741920000000001,0.795528,4.4125000000000005
37,2023-06-02T18:42:00Z,-0.819912,0.7467600000000001,4.46025
38,2023-06-02T18:48:00Z,-0.8686800000000001,0.70104,4.50718
39,2023-06-02T18:54:00Z,-0.9052560000000001,0.661416,4.544420000000001
40,2023-06-02T19:00:00Z,-0.94488,0.621792,4.58533
41,2023-06-02T19:06:00Z,-0.9906,0.57912,4.6285
42,2023-06-02T19:12:00Z,-1.024128,0.5455920000000001,4.66209
43,2023-06-02T19:18:00Z,-1.042416,0.524256,4.68308
44,2023-06-02T19:24:00Z,-1.069848,0.496824,4.70892
45,2023-06-02T19:30:00Z,-1.100328,0.46634400000000004,4.740550000000001
46,2023-06-02T19:36:00Z,-1.118616,0.448056,4.75908
47,2023-06-02T19:42:00Z,-1.139952,0.42672,4.7787500000000005
48,2023-06-02T19:48:00Z,-1.15824,0.408432,4.798640000000001
49,2023-06-02T19:54:00Z,-1.164336,0.402336,4.80383
50,2023-06-02T20:00:00Z,-1.164336,0.402336,4.8035
51,2023-06-02T20:06:00Z,-1.17348,0.39319200000000004,4.81317
52,2023-06-02T20:12:00Z,-1.18872,0.381,4.82736
53,2023-06-02T20:18:00Z,-1.194816,0.374904,4.83283
54,2023-06-02T20:24:00Z,-1.1826240000000001,0.384048,4.8234200000000005
55,2023-06-02T20:30:00Z,-1.18872,0.381,4.82655
56,2023-06-02T20:36:00Z,-1.161288,0.405384,4.80133
57,2023-06-02T20:42:00Z,-1.130808,0.438912,4.76875
58,2023-06-02T20:48:00Z,-1.1033760000000001,0.46634400000000004,4.7414499999999995
59,2023-06-02T20:54:00Z,-1.094232,0.47244,4.7335
60,2023-06-02T21:00:00Z,-1.072896,0.496824,4.71073
61,2023-06-02T21:06:00Z,-1.042416,0.524256,4.682
62,2023-06-02T21:12:00Z,-1.011936,0.554736,4.65258
63,2023-06-02T21:18:00Z,-0.9723120000000001,0.597408,4.61036
64,2023-06-02T21:24:00Z,-0.9204960000000001,0.649224,4.55867
65,2023-06-02T21:30:00Z,-0.8869680000000001,0.679704,4.52608
66,2023-06-02T21:36:00Z,-0.85344,0.713232,4.493729999999999
67,2023-06-02T21:42:00Z,-0.804672,0.762,4.444
68,2023-06-02T21:48:00Z,-0.819912,0.7467600000000001,4.46073
69,2023-06-02T21:54:00Z,-0.6918960000000001,0.8747760000000001,4.33267
70,2023-06-02T22:00:00Z,-0.627888,0.9387840000000001,4.26791
71,2023-06-02T22:06:00Z,-0.554736,1.011936,4.19367
72,2023-06-02T22:12:00Z,-0.48768000000000006,1.0789920000000002,4.12782
73,2023-06-02T22:18:00Z,-0.438912,1.130808,4.07675
74,2023-06-02T22:24:00Z,-0.381,1.185672,4.02155
75,2023-06-02T22:30:00Z,-0.313944,1.252728,3.95358
76,2023-06-02T22:36:00Z,-0.24384000000000003,1.322832,3.8846700000000003
77,2023-06-02T22:42:00Z,-0.18288000000000001,1.3837920000000001,3.8235500000000004
78,2023-06-02T22:48:00Z,-0.08229600000000001,1.4843760000000001,3.72108
79,2023-06-02T22:54:00Z,-0.0030480000000000004,1.5636240000000001,3.64236
80,2023-06-02T23:00:00Z,0.08229600000000001,1.6489680000000002,3.55833
81,2023-06-02T23:06:00Z,0.143256,1.712976,3.49473
82,2023-06-02T23:12:00Z,0.222504,1.789176,3.41708
83,2023-06-02T23:18:00Z,0.298704,1.8653760000000001,3.34064
84,2023-06-02T23:24:00Z,0.36576000000000003,1.9324320000000001,3.27458
85,2023-06-02T23:30:00Z,0.432816,1.999488,3.208
86,2023-06-02T23:36:00Z,0.512064,2.078736,3.1285000000000003
87,2023-06-02T23:42:00Z,0.585216,2.151888,3.0540900000000004
88,2023-06-02T23:48:00Z,0.679704,2.246376,2.96067
89,2023-06-02T23:54:00Z,0.749808,2.319528,2.88827
90,2023-06-03T00:00:00Z,0.816864,2.3835360000000003,2.823
91,2023-06-03T00:06:00Z,0.8717280000000001,2.4384,2.7671799999999998
92,2023-06-03T00:12:00Z,0.941832,2.5085040000000003,2.69875
93,2023-06-03T00:18:00Z,1.00584,2.57556,2.63218
94,2023-06-03T00:24:00Z,1.063752,2.6334720000000003,2.57417
95,2023-06-03T00:30:00Z,1.152144,2.718816,2.48782
96,2023-06-03T00:36:00Z,1.185672,2.752344,2.45375
97,2023-06-03T00:42:00Z,1.222248,2.78892,2.4174499999999997
98,2023-06-03T00:48:00Z,1.313688,2.88036,2.32558
99,2023-06-03T00:54:00Z,1.3533120000000003,2.9199840000000004,2.28555
100,2023-06-03T01:00:00Z,1.3959840000000001,2.965704,2.24275
101,2023-06-03T01:06:00Z,1.4569440000000002,3.0266640000000002,2.18136
102,2023-06-03T01:12:00Z,1.490472,3.057144,2.14858
103,2023-06-03T01:18:00Z,1.5057120000000002,3.072384,2.1347300000000002
104,2023-06-03T01:24:00Z,1.566672,3.133344,2.07383
105,2023-06-03T01:30:00Z,1.609344,3.179064,2.02891
106,2023-06-03T01:36:00Z,1.618488,3.1851599999999998,2.02142
107,2023-06-03T01:42:00Z,1.627632,3.1943040000000003,2.01155
108,2023-06-03T01:48:00Z,1.6642080000000001,3.23088,1.9751800000000002
109,2023-06-03T01:54:00Z,1.682496,3.249168,1.95783
110,2023-06-03T02:00:00Z,1.682496,3.249168,1.95773
111,2023-06-03T02:06:00Z,1.70688,3.273552,1.93267
112,2023-06-03T02:12:00Z,1.7343120000000003,3.3040320000000003,1.90382
113,2023-06-03T02:18:00Z,1.7343120000000003,3.300984,1.90483
114,2023-06-03T02:24:00Z,1.719072,3.2857439999999998,1.9199100000000002
115,2023-06-03T02:30:00Z,1.716024,3.2857439999999998,1.9221700000000002
116,2023-06-03T02:36:00Z,1.700784,3.267456,1.93964
117,2023-06-03T02:42:00Z,1.700784,3.267456,1.93983
118,2023-06-03T02:48:00Z,1.703832,3.2705040000000003,1.9358199999999999
119,2023-06-03T02:54:00Z,1.700784,3.2705040000000003,1.93767
120,2023-06-03T03:00:00Z,1.69164,3.26136,1.94627
121,2023-06-03T03:06:00Z,1.6611600000000002,3.23088,1.97709
122,2023-06-03T03:12:00Z,1.603248,3.172968,2.03533
123,2023-06-03T03:18:00Z,1.578864,3.1455360000000003,2.0612500000000002
124,2023-06-03T03:24:00Z,1.5697200000000002,3.1394400000000005,2.06864
125,2023-06-03T03:30:00Z,1.533144,3.1028640000000003,2.1048299999999998
126,2023-06-03T03:36:00Z,1.487424,3.054096,2.15336
127,2023-06-03T03:42:00Z,1.444752,3.0114240000000003,2.19492
128,2023-06-03T03:48:00Z,1.399032,2.965704,2.24164
129,2023-06-03T03:54:00Z,1.331976,2.898648,2.30842
130,2023-06-03T04:00:00Z,1.2832080000000001,2.852928,2.35545
131,2023-06-03T04:06:00Z,1.246632,2.816352,2.3919200000000003
132,2023-06-03T04:12:00Z,1.200912,2.7675840000000003,2.43909
133,2023-06-03T04:18:00Z,1.124712,2.691384,2.5147500000000003
134,2023-06-03T04:24:00Z,1.0454640000000002,2.615184,2.59245
135,2023-06-03T04:30:00Z,0.9723120000000001,2.538984,2.66717
136,2023-06-03T04:36:00Z,0.9052560000000001,2.471928,2.73527
137,2023-06-03T04:42:00Z,0.813816,2.3835360000000003,2.82408
138,2023-06-03T04:48:00Z,0.755904,2.325624,2.88227
139,2023-06-03T04:54:00Z,0.6979920000000001,2.2677120000000004,2.9402500000000003
140,2023-06-03T05:00:00Z,0.621792,2.188464,3.01864
141,2023-06-03T05:06:00Z,0.554736,2.124456,3.0830900000000003
142,2023-06-03T05:12:00Z,0.46939200000000003,2.036064,3.17083
143,2023-06-03T05:18:00Z,0.381,1.947672,3.25882
144,2023-06-03T05:24:00Z,0.298704,1.8653760000000001,3.34058
145,2023-06-03T05:30:00Z,0.210312,1.7769840000000001,3.4292700000000003
146,2023-06-03T05:36:00Z,0.11582400000000001,1.682496,3.5241700000000002
147,2023-06-03T05:42:00Z,0.057912000000000005,1.627632,3.58064
148,2023-06-03T05:48:00Z,-0.027432,1.5422879999999999,3.66617
149,2023-06-03T05:54:00Z,-0.134112,1.43256,3.77418
150,2023-06-03T06:00:00Z,-0.19812000000000002,1.3685520000000002,3.83858
151,2023-06-03T06:06:00Z,-0.271272,1.2954,3.91173
152,2023-06-03T06:12:00Z,-0.359664,1.207008,4.00017
153,2023-06-03T06:18:00Z,-0.420624,1.146048,4.060090000000001
154,2023-06-03T06:24:00Z,-0.48768000000000006,1.0789920000000002,4.12745
155,2023-06-03T06:30:00Z,-0.560832,1.00584,4.2013300000000005
156,2023-06-03T06:36:00Z,-0.6461760000000001,0.9204960000000001,4.285
157,2023-06-03T06:42:00Z,-0.713232,0.85344,4.35233
158,2023-06-03T06:48:00Z,-0.7802880000000001,0.789432,4.418550000000001
159,2023-06-03T06:54:00Z,-0.856488,0.710184,4.49625
160,2023-06-03T07:00:00Z,-0.9204960000000001,0.6461760000000001,4.55991
161,2023-06-03T07:06:00Z,-0.9814560000000001,0.588264,4.61958
162,2023-06-03T07:12:00Z,-1.027176,0.5394960000000001,4.66636
163,2023-06-03T07:18:00Z,-1.100328,0.46939200000000003,4.73882
164,2023-06-03T07:24:00Z,-1.139952,0.42672,4.78017
165,2023-06-03T07:30:00Z,-1.194816,0.371856,4.83482
166,2023-06-03T07:36:00Z,-1.246632,0.32004000000000005,4.88617
167,2023-06-03T07:42:00Z,-1.313688,0.256032,4.95182
168,2023-06-03T07:48:00Z,-1.338072,0.23164800000000002,4.97633
169,2023-06-03T07:54:00Z,-1.3655040000000003,0.201168,5.0061800000000005
170,2023-06-03T08:00:00Z,-1.3929360000000002,0.173736,5.0325500000000005
171,2023-06-03T08:06:00Z,-1.423416,0.143256,5.06225
172,2023-06-03T08:12:00Z,-1.43256,0.134112,5.07291
173,2023-06-03T08:18:00Z,-1.4599920000000002,0.109728,5.09833
174,2023-06-03T08:24:00Z,-1.475232,0.09144000000000001,5.115640000000001
175,2023-06-03T08:30:00Z,-1.47828,0.088392,5.11782
176,2023-06-03T08:36:00Z,-1.4965680000000001,0.070104,5.1366700000000005
177,2023-06-03T08:42:00Z,-1.511808,0.054864,5.15155
178,2023-06-03T08:48:00Z,-1.50876,0.057912000000000005,5.14808
179,2023-06-03T08:54:00Z,-1.5422879999999999,0.024384000000000003,5.1820900000000005
180,2023-06-03T09:00:00Z,-1.5422879999999999,0.024384000000000003,5.18255
181,2023-06-03T09:06:00Z,-1.5179040000000001,0.05181600000000001,5.15658
182,2023-06-03T09:12:00Z,-1.5057120000000002,0.06096000000000001,5.145090000000001
183,2023-06-03T09:18:00Z,-1.5057120000000002,0.06096000000000001,5.14558
184,2023-06-03T09:24:00Z,-1.487424,0.08229600000000001,5.12527
185,2023-06-03T09:30:00Z,-1.4691360000000002,0.100584,5.10736
186,2023-06-03T09:36:00Z,-1.450848,0.118872,5.089
187,2023-06-03T09:42:00Z,-1.438656,0.128016,5.0788199999999994
188,2023-06-03T09:48:00Z,-1.420368,0.146304,5.05933
189,2023-06-03T09:54:00Z,-1.374648,0.192024,5.01509
190,2023-06-03T10:00:00Z,-1.328928,0.237744,4.96836
191,2023-06-03T10:06:00Z,-1.313688,0.252984,4.95292
192,2023-06-03T10:12:00Z,-1.2679680000000002,0.298704,4.90736
193,2023-06-03T10:18:00Z,-1.194816,0.374904,4.8335
194,2023-06-03T10:24:00Z,-1.152144,0.41452800000000006,4.79218
195,2023-06-03T10:30:00Z,-1.100328,0.46634400000000004,4.74
196,2023-06-03T10:36:00Z,-1.0454640000000002,0.521208,4.68433
197,2023-06-03T10:42:00Z,-0.978408,0.5913120000000001,4.61682
198,2023-06-03T10:48:00Z,-0.923544,0.6461760000000001,4.56192
199,2023-06-03T10:54:00Z,-0.856488,0.710184,4.49655
200,2023-06-03T11:00:00Z,-0.789432,0.7802880000000001,4.42736
201,2023-06-03T11:06:00Z,-0.70104,0.8686800000000001,4.33908
202,2023-06-03T11:12:00Z,-0.6309359999999999,0.935736,4.2707299999999995
203,2023-06-03T11:18:00Z,-0.5669280000000001,0.999744,4.20708
204,2023-06-03T11:24:00Z,-0.509016,1.0576560000000002,4.149640000000001
205,2023-06-03T11:30:00Z,-0.420624,1.1490960000000001,4.05927
206,2023-06-03T11:36:00Z,-0.356616,1.213104,3.99458
207,2023-06-03T11:42:00Z,-0.277368,1.2893040000000002,3.9165500000000004
208,2023-06-03T11:48:00Z,-0.201168,1.3685520000000002,3.8396700000000004
209,2023-06-03T11:54:00Z,-0.12192000000000001,1.444752,3.76118
210,2023-06-03T12:00:00Z,-0.054864,1.511808,3.694
211,2023-06-03T12:06:00Z,0.006096000000000001,1.575816,3.63258
212,2023-06-03T12:12:00Z,0.088392,1.6581120000000003,3.5497300000000003
213,2023-06-03T12:18:00Z,0.16764,1.7343120000000003,3.47133
214,2023-06-03T12:24:00Z,0.23164800000000002,1.7983200000000001,3.40718
215,2023-06-03T12:30:00Z,0.31699200000000005,1.883664,3.32291
216,2023-06-03T12:36:00Z,0.374904,1.9415760000000002,3.2645
217,2023-06-03T12:42:00Z,0.429768,1.99644,3.20991
218,2023-06-03T12:48:00Z,0.499872,2.0665440000000004,3.14008
219,2023-06-03T12:54:00Z,0.5669280000000001,2.1336,3.0735
220,2023-06-03T13:00:00Z,0.62484,2.1915120000000003,3.0140900000000004
221,2023-06-03T13:06:00Z,0.707136,2.276856,2.93127
222,2023-06-03T13:12:00Z,0.768096,2.334768,2.87142
223,2023-06-03T13:18:00Z,0.795528,2.3622,2.844
224,2023-06-03T13:24:00Z,0.841248,2.4079200000000003,2.79858
225,2023-06-03T13:30:00Z,0.8991600000000001,2.4658320000000002,2.74018
226,2023-06-03T13:36:00Z,0.947928,2.517648,2.69042
227,2023-06-03T13:42:00Z,0.996696,2.563368,2.6440900000000003
228,2023-06-03T13:48:00Z,1.0454640000000002,2.615184,2.59282
229,2023-06-03T13:54:00Z,1.085088,2.65176,2.5540000000000003
230,2023-06-03T14:00:00Z,1.109472,2.676144,2.53092
231,2023-06-03T14:06:00Z,1.152144,2.721864,2.4858200000000004
232,2023-06-03T14:12:00Z,1.194816,2.7614880000000004,2.44473
233,2023-06-03T14:18:00Z,1.210056,2.776728,2.42892
234,2023-06-03T14:24:00Z,1.23444,2.801112,2.40464
235,2023-06-03T14:30:00Z,1.243584,2.8102560000000003,2.39533
236,2023-06-03T14:36:00Z,1.274064,2.840736,2.36645
237,2023-06-03T14:42:00Z,1.2954,2.86512,2.343
238,2023-06-03T14:48:00Z,1.2893040000000002,2.855976,2.35
239,2023-06-03T14:54:00Z,1.301496,2.8681680000000003,2.33758
240,2023-06-03T15:00:00Z,1.31064,2.877312,2.3298200000000002
241,2023-06-03T15:06:00Z,1.2893040000000002,2.855976,2.35
242,2023-06-03T15:12:00Z,1.307592,2.877312,2.33091
243,2023-06-03T15:18:00Z,1.307592,2.877312,2.33025
244,2023-06-03T15:24:00Z,1.3045440000000001,2.871216,2.33436
245,2023-06-03T15:30:00Z,1.301496,2.8681680000000003,2.33873
246,2023-06-03T15:36:00Z,1.2771120000000002,2.8437840000000003,2.36258
247,2023-06-03T15:42:00Z,1.252728,2.8194000000000004,2.38673
248,2023-06-03T15:48:00Z,1.237488,2.80416,2.4031700000000003
249,2023-06-03T15:54:00Z,1.228344,2.795016,2.41155
250,2023-06-03T16:00:00Z,1.200912,2.770632,2.43783
251,2023-06-03T16:06:00Z,1.167384,2.7371040000000004,2.47045
252,2023-06-03T16:12:00Z,1.143,2.7096720000000003,2.49608
253,2023-06-03T16:18:00Z,1.0789920000000002,2.645664,2.56027
254,2023-06-03T16:24:00Z,1.0363200000000001,2.602992,2.60445
255,2023-06-03T16:30:00Z,0.999744,2.5664160000000003,2.64083
256,2023-06-03T16:36:00Z,0.96012,2.526792,2.67973
257,2023-06-03T16:42:00Z,0.9144000000000001,2.481072,2.72608
258,2023-06-03T16:48:00Z,0.865632,2.4323040000000002,2.7733600000000003
259,2023-06-03T16:54:00Z,0.80772,2.3743920000000003,2.8325500000000003
260,2023-06-03T17:00:00Z,0.7345680000000001,2.30124,2.9055
261,2023-06-03T17:06:00Z,0.679704,2.246376,2.9609099999999997
262,2023-06-03T17:12:00Z,0.615696,2.185416,3.02258
263,2023-06-03T17:18:00Z,0.5516880000000001,2.11836,3.08745
264,2023-06-03T17:24:00Z,0.48768000000000006,2.0574,3.1508200000000004
265,2023-06-03T17:30:00Z,0.438912,2.0055840000000003,3.20183
266,2023-06-03T17:36:00Z,0.35052,1.917192,3.2883600000000004
267,2023-06-03T17:42:00Z,0.271272,1.8379440000000002,3.36825
268,2023-06-03T17:48:00Z,0.20726400000000003,1.7739360000000002,3.43209
269,2023-06-03T17:54:00Z,0.13716,1.70688,3.5011799999999997
270,2023-06-03T18:00:00Z,0.05181600000000001,1.618488,3.58867
271,2023-06-03T18:06:00Z,-0.0030480000000000004,1.5636240000000001,3.642
272,2023-06-03T18:12:00Z,-0.070104,1.4965680000000001,3.7106700000000004
273,2023-06-03T18:18:00Z,-0.155448,1.414272,3.794
274,2023-06-03T18:24:00Z,-0.210312,1.3563600000000002,3.8500900000000002
275,2023-06-03T18:30:00Z,-0.28346400000000005,1.2832080000000001,3.924
276,2023-06-03T18:36:00Z,-0.368808,1.200912,4.007
277,2023-06-03T18:42:00Z,-0.423672,1.143,4.063
278,2023-06-03T18:48:00Z,-0.48768000000000006,1.08204,4.12633
279,2023-06-03T18:54:00Z,-0.5455920000000001,1.02108,4.18582
280,2023-06-03T19:00:00Z,-0.5913120000000001,0.9753600000000001,4.23145
281,2023-06-03T19:06:00Z,-0.643128,0.923544,4.283
282,2023-06-03T19:12:00Z,-0.713232,0.85344,4.35355
283,2023-06-03T19:18:00Z,-0.7802880000000001,0.789432,4.4186700000000005
284,2023-06-03T19:24:00Z,-0.8290560000000001,0.737616,4.46836
285,2023-06-03T19:30:00Z,-0.8686800000000001,0.6979920000000001,4.50767
286,2023-06-03T19:36:00Z,-0.9144000000000001,0.65532,4.55309
287,2023-06-03T19:42:00Z,-0.950976,0.615696,4.591550000000001
288,2023-06-03T19:48:00Z,-0.9753600000000001,0.5913120000000001,4.616
289,2023-06-03T19:54:00Z,-1.02108,0.54864,4.65955
290,2023-06-03T20:00:00Z,-1.0789920000000002,0.48768000000000006,4.71782
291,2023-06-03T20:06:00Z,-1.1033760000000001,0.46329600000000004,4.74317
292,2023-06-03T20:12:00Z,-1.121664,0.445008,4.761550000000001
293,2023-06-03T20:18:00Z,-1.146048,0.420624,4.78583
294,2023-06-03T20:24:00Z,-1.176528,0.39014400000000005,4.81564
295,2023-06-03T20:30:00Z,-1.17348,0.39319200000000004,4.81418
296,2023-06-03T20:36:00Z,-1.194816,0.371856,4.83408
297,2023-06-03T20:42:00Z,-1.2161520000000001,0.353568,4.8542700000000005
298,2023-06-03T20:48:00Z,-1.210056,0.356616,4.849670000000001
299,2023-06-03T20:54:00Z,-1.207008,0.359664,4.847729999999999
300,2023-06-03T21:00:00Z,-1.213104,0.353568,4.8520900000000005
301,2023-06-03T21:06:00Z,-1.2161520000000001,0.353568,4.85408
302,2023-06-03T21:12:00Z,-1.2192,0.347472,4.85936
303,2023-06-03T21:18:00Z,-1.200912,0.36576000000000003,4.84083
304,2023-06-03T21:24:00Z,-1.17348,0.39319200000000004,4.81391
305,2023-06-03T21:30:00Z,-1.143,0.423672,4.782640000000001
306,2023-06-03T21:36:00Z,-1.121664,0.445008,4.76058
307,2023-06-03T21:42:00Z,-1.085088,0.48158400000000007,4.72564
308,2023-06-03T21:48:00Z,-1.069848,0.496824,4.71058
309,2023-06-03T21:54:00Z,-1.060704,0.505968,4.70136
310,2023-06-03T22:00:00Z,-1.018032,0.54864,4.658
311,2023-06-03T22:06:00Z,-0.9692640000000001,0.597408,4.60992
312,2023-06-03T22:12:00Z,-0.9174479999999999,0.649224,4.5570900000000005
313,2023-06-03T22:18:00Z,-0.8747760000000001,0.6918960000000001,4.51408
314,2023-06-03T22:24:00Z,-0.8229600000000001,0.743712,4.46218
315,2023-06-03T22:30:00Z,-0.783336,0.783336,4.42382
316,2023-06-03T22:36:00Z,-0.7406640000000001,0.8290560000000001,4.3786700000000005
317,2023-06-03T22:42:00Z,-0.6858000000000001,0.8808720000000001,4.326090000000001
318,2023-06-03T22:48:00Z,-0.612648,0.954024,4.25218
319,2023-06-03T22:54:00Z,-0.530352,1.0363200000000001,4.16917
320,2023-06-03T23:00:00Z,-0.48158400000000007,1.085088,4.12036
321,2023-06-03T23:06:00Z,-0.41757600000000006,1.1490960000000001,4.05708
322,2023-06-03T23:12:00Z,-0.347472,1.222248,3.98591
323,2023-06-03T23:18:00Z,-0.28956,1.2801600000000002,3.9282500000000002
324,2023-06-03T23:24:00Z,-0.225552,1.344168,3.86409
325,2023-06-03T23:30:00Z,-0.128016,1.438656,3.76873
326,2023-06-03T23:36:00Z,-0.045720000000000004,1.520952,3.68591
327,2023-06-03T23:42:00Z,0.033528,1.6002,3.60617
328,2023-06-03T23:48:00Z,0.112776,1.682496,3.5257300000000003
329,2023-06-03T23:54:00Z,0.19812000000000002,1.7647920000000001,3.4410900000000004
330,2023-06-04T00:00:00Z,0.28956,1.856232,3.35033
331,2023-06-04T00:06:00Z,0.362712,1.9293840000000002,3.27664
332,2023-06-04T00:12:00Z,0.451104,2.017776,3.18883
333,2023-06-04T00:18:00Z,0.530352,2.097024,3.10982
334,2023-06-04T00:24:00Z,0.59436,2.161032,3.04618
335,2023-06-04T00:30:00Z,0.6918960000000001,2.2585680000000004,2.9471700000000003
336,2023-06-04T00:36:00Z,0.765048,2.3317200000000002,2.87445
337,2023-06-04T00:42:00Z,0.8321040000000001,2.3987760000000002,2.8081799999999997
338,2023-06-04T00:48:00Z,0.9144000000000001,2.481072,2.726
339,2023-06-04T00:54:00Z,0.9753600000000001,2.5420320000000003,2.6635500000000003
340,2023-06-04T01:00:00Z,1.048512,2.615184,2.59167
341,2023-06-04T01:06:00Z,1.121664,2.691384,2.517
342,2023-06-04T01:12:00Z,1.2039600000000001,2.770632,2.43609
343,2023-06-04T01:18:00Z,1.24968,2.816352,2.39092
344,2023-06-04T01:24:00Z,1.301496,2.8681680000000003,2.339
345,2023-06-04T01:30:00Z,1.362456,2.932176,2.27591
346,2023-06-04T01:36:00Z,1.414272,2.980944,2.22558
347,2023-06-04T01:42:00Z,1.4691360000000002,3.0388560000000004,2.16955
348,2023-06-04T01:48:00Z,1.5179040000000001,3.0876240000000004,2.12018
349,2023-06-04T01:54:00Z,1.5544799999999999,3.1211520000000004,2.08442
350,2023-06-04T02:00:00Z,1.591056,3.157728,2.0497300000000003
351,2023-06-04T02:06:00Z,1.6428719999999999,3.209544,1.99725
352,2023-06-04T02:12:00Z,1.6642080000000001,3.23088,1.97473
353,2023-06-04T02:18:00Z,1.694688,3.2644080000000004,1.94336
354,2023-06-04T02:24:00Z,1.7343120000000003,3.3040320000000003,1.9035
355,2023-06-04T02:30:00Z,1.7526000000000002,3.3223200000000004,1.88545
356,2023-06-04T02:36:00Z,1.76784,3.334512,1.8715
357,2023-06-04T02:42:00Z,1.7983200000000001,3.364992,1.84173
358,2023-06-04T02:48:00Z,1.816608,3.38328,1.8241800000000001
359,2023-06-04T02:54:00Z,1.819656,3.386328,1.82033
360,2023-06-04T03:00:00Z,1.831848,3.3985200000000004,1.8076400000000001
361,2023-06-04T03:06:00Z,1.8288000000000002,3.3985200000000004,1.8095
362,2023-06-04T03:12:00Z,1.8227040000000003,3.3924240000000006,1.81582
363,2023-06-04T03:18:00Z,1.8227040000000003,3.3924240000000006,1.8153599999999999
364,2023-06-04T03:24:00Z,1.8288000000000002,3.3954720000000003,1.811
365,2023-06-04T03:30:00Z,1.819656,3.386328,1.8208199999999999
366,2023-06-04T03:36:00Z,1.8227040000000003,3.389376,1.8176400000000001
367,2023-06-04T03:42:00Z,1.795272,3.361944,1.84382
368,2023-06-04T03:48:00Z,1.7647920000000001,3.334512,1.87375
369,2023-06-04T03:54:00Z,1.7373600000000002,3.3040320000000003,1.9023599999999998
370,2023-06-04T04:00:00Z,1.7099280000000001,3.279648,1.9285
371,2023-06-04T04:06:00Z,1.667256,3.233928,1.97182
372,2023-06-04T04:12:00Z,1.6459200000000003,3.212592,1.99455
373,2023-06-04T04:18:00Z,1.609344,3.179064,2.02867
374,2023-06-04T04:24:00Z,1.5727680000000002,3.142488,2.066
375,2023-06-04T04:30:00Z,1.514856,3.0845759999999998,2.12373
376,2023-06-04T04:36:00Z,1.4599920000000002,3.029712,2.17875
377,2023-06-04T04:42:00Z,1.399032,2.9687520000000003,2.2395500000000004
378,2023-06-04T04:48:00Z,1.3563600000000002,2.923032,2.2835
379,2023-06-04T04:54:00Z,1.286256,2.852928,2.3543600000000002
380,2023-06-04T05:00:00Z,1.243584,2.8102560000000003,2.3956399999999998
381,2023-06-04T05:06:00Z,1.207008,2.77368,2.4331799999999997
382,2023-06-04T05:12:00Z,1.088136,2.6548080000000005,2.55245
383,2023-06-04T05:18:00Z,1.014984,2.5847040000000003,2.623
384,2023-06-04T05:24:00Z,0.947928,2.517648,2.69058
385,2023-06-04T05:30:00Z,0.8686800000000001,2.4353520000000004,2.77027
