date,wl
06/02/2023 15:00,1.152
06/02/2023 15:06,1.128
06/02/2023 15:12,1.091
06/02/2023 15:18,1.082
06/02/2023 15:24,1.064
06/02/2023 15:30,1.018
06/02/2023 15:36,0.985
06/02/2023 15:42,0.936
06/02/2023 15:48,0.878
06/02/2023 15:54,0.835
06/02/2023 16:00,0.786
06/02/2023 16:06,0.756
06/02/2023 16:12,0.701
06/02/2023 16:18,0.643
06/02/2023 16:24,0.579
06/02/2023 16:30,0.518
06/02/2023 16:36,0.457
06/02/2023 16:42,0.396
06/02/2023 16:48,0.338
06/02/2023 16:54,0.265
06/02/2023 17:00,0.195
06/02/2023 17:06,0.116
06/02/2023 17:12,0.061
06/02/2023 17:18,-0.018
06/02/2023 17:24,-0.091
06/02/2023 17:30,-0.143
06/02/2023 17:36,-0.201
06/02/2023 17:42,-0.287
06/02/2023 17:48,-0.344
06/02/2023 17:54,-0.396
06/02/2023 18:00,-0.463
06/02/2023 18:06,-0.518
06/02/2023 18:12,-0.561
06/02/2023 18:18,-0.616
06/02/2023 18:24,-0.664
06/02/2023 18:30,-0.728
06/02/2023 18:36,-0.774
06/02/2023 18:42,-0.82
06/02/2023 18:48,-0.869
06/02/2023 18:54,-0.905
06/02/2023 19:00,-0.945
06/02/2023 19:06,-0.991
06/02/2023 19:12,-1.024
06/02/2023 19:18,-1.042
06/02/2023 19:24,-1.07
06/02/2023 19:30,-1.1
06/02/2023 19:36,-1.119
06/02/2023 19:42,-1.14
06/02/2023 19:48,-1.158
06/02/2023 19:54,-1.164
06/02/2023 20:00,-1.164
06/02/2023 20:06,-1.173
06/02/2023 20:12,-1.189
06/02/2023 20:18,-1.195
06/02/2023 20:24,-1.183
06/02/2023 20:30,-1.189
06/02/2023 20:36,-1.161
06/02/2023 20:42,-1.131
06/02/2023 20:48,-1.103
06/02/2023 20:54,-1.094
06/02/2023 21:00,-1.073
06/02/2023 21:06,-1.042
06/02/2023 21:12,-1.012
06/02/2023 21:18,-0.972
06/02/2023 21:24,-0.92
06/02/2023 21:30,-0.887
06/02/2023 21:36,-0.853
06/02/2023 21:42,-0.805
06/02/2023 21:48,-0.82
06/02/2023 21:54,-0.692
06/02/2023 22:00,-0.628
06/02/2023 22:06,-0.555
06/02/2023 22:12,-0.488
06/02/2023 22:18,-0.439
06/02/2023 22:24,-0.381
06/02/2023 22:30,-0.314
06/02/2023 22:36,-0.244
06/02/2023 22:42,-0.183
06/02/2023 22:48,-0.082
06/02/2023 22:54,-0.003
06/02/2023 23:00,0.082
06/02/2023 23:06,0.143
06/02/2023 23:12,0.223
06/02/2023 23:18,0.299
06/02/2023 23:24,0.366
06/02/2023 23:30,0.433
06/02/2023 23:36,0.512
06/02/2023 23:42,0.585
06/02/2023 23:48,0.68
06/02/2023 23:54,0.75
06/03/2023 00:00,0.817
06/03/2023 00:06,0.872
06/03/2023 00:12,0.942
06/03/2023 00:18,1.006
06/03/2023 00:24,1.064
06/03/2023 00:30,1.152
06/03/2023 00:36,1.186
06/03/2023 00:42,1.222
06/03/2023 00:48,1.314
06/03/2023 00:54,1.353
06/03/2023 01:00,1.396
06/03/2023 01:06,1.457
06/03/2023 01:12,1.49
06/03/2023 01:18,1.506
06/03/2023 01:24,1.567
06/03/2023 01:30,1.609
06/03/2023 01:36,1.618
06/03/2023 01:42,1.628
06/03/2023 01:48,1.664
06/03/2023 01:54,1.682
06/03/2023 02:00,1.682
06/03/2023 02:06,1.707
06/03/2023 02:12,1.734
06/03/2023 02:18,1.734
06/03/2023 02:24,1.719
06/03/2023 02:30,1.716
06/03/2023 02:36,1.701
06/03/2023 02:42,1.701
06/03/2023 02:48,1.704
06/03/2023 02:54,1.701
06/03/2023 03:00,1.692
06/03/2023 03:06,1.661
06/03/2023 03:12,1.603
06/03/2023 03:18,1.579
06/03/2023 03:24,1.57
06/03/2023 03:30,1.533
06/03/2023 03:36,1.487
06/03/2023 03:42,1.445
06/03/2023 03:48,1.399
06/03/2023 03:54,1.332
06/03/2023 04:00,1.283
06/03/2023 04:06,1.247
06/03/2023 04:12,1.201
06/03/2023 04:18,1.125
06/03/2023 04:24,1.045
06/03/2023 04:30,0.972
06/03/2023 04:36,0.905
06/03/2023 04:42,0.814
06/03/2023 04:48,0.756
06/03/2023 04:54,0.698
06/03/2023 05:00,0.622
06/03/2023 05:06,0.555
06/03/2023 05:12,0.469
06/03/2023 05:18,0.381
06/03/2023 05:24,0.299
06/03/2023 05:30,0.21
06/03/2023 05:36,0.116
06/03/2023 05:42,0.058
06/03/2023 05:48,-0.027
06/03/2023 05:54,-0.134
06/03/2023 06:00,-0.198
06/03/2023 06:06,-0.271
06/03/2023 06:12,-0.36
06/03/2023 06:18,-0.421
06/03/2023 06:24,-0.488
06/03/2023 06:30,-0.561
06/03/2023 06:36,-0.646
06/03/2023 06:42,-0.713
06/03/2023 06:48,-0.78
06/03/2023 06:54,-0.856
06/03/2023 07:00,-0.92
06/03/2023 07:06,-0.981
06/03/2023 07:12,-1.027
06/03/2023 07:18,-1.1
06/03/2023 07:24,-1.14
06/03/2023 07:30,-1.195
06/03/2023 07:36,-1.247
06/03/2023 07:42,-1.314
06/03/2023 07:48,-1.338
06/03/2023 07:54,-1.366
06/03/2023 08:00,-1.393
06/03/2023 08:06,-1.423
06/03/2023 08:12,-1.433
06/03/2023 08:18,-1.46
06/03/2023 08:24,-1.475
06/03/2023 08:30,-1.478
06/03/2023 08:36,-1.497
06/03/2023 08:42,-1.512
06/03/2023 08:48,-1.509
06/03/2023 08:54,-1.542
06/03/2023 09:00,-1.542
06/03/2023 09:06,-1.518
06/03/2023 09:12,-1.506
06/03/2023 09:18,-1.506
06/03/2023 09:24,-1.487
06/03/2023 09:30,-1.469
06/03/2023 09:36,-1.451
06/03/2023 09:42,-1.439
06/03/2023 09:48,-1.42
06/03/2023 09:54,-1.375
06/03/2023 10:00,-1.329
06/03/2023 10:06,-1.314
06/03/2023 10:12,-1.268
06/03/2023 10:18,-1.195
06/03/2023 10:24,-1.152
06/03/2023 10:30,-1.1
06/03/2023 10:36,-1.045
06/03/2023 10:42,-0.978
06/03/2023 10:48,-0.924
06/03/2023 10:54,-0.856
06/03/2023 11:00,-0.789
06/03/2023 11:06,-0.701
06/03/2023 11:12,-0.631
06/03/2023 11:18,-0.567
06/03/2023 11:24,-0.509
06/03/2023 11:30,-0.421
06/03/2023 11:36,-0.357
06/03/2023 11:42,-0.277
06/03/2023 11:48,-0.201
06/03/2023 11:54,-0.122
06/03/2023 12:00,-0.055
06/03/2023 12:06,0.006
06/03/2023 12:12,0.088
06/03/2023 12:18,0.168
06/03/2023 12:24,0.232
06/03/2023 12:30,0.317
06/03/2023 12:36,0.375
06/03/2023 12:42,0.43
06/03/2023 12:48,0.5
06/03/2023 12:54,0.567
06/03/2023 13:00,0.625
06/03/2023 13:06,0.707
06/03/2023 13:12,0.768
06/03/2023 13:18,0.796
06/03/2023 13:24,0.841
06/03/2023 13:30,0.899
06/03/2023 13:36,0.948
06/03/2023 13:42,0.997
06/03/2023 13:48,1.045
06/03/2023 13:54,1.085
06/03/2023 14:00,1.109
06/03/2023 14:06,1.152
06/03/2023 14:12,1.195
06/03/2023 14:18,1.21
06/03/2023 14:24,1.234
06/03/2023 14:30,1.244
06/03/2023 14:36,1.274
06/03/2023 14:42,1.295
06/03/2023 14:48,1.289
06/03/2023 14:54,1.301
06/03/2023 15:00,1.311
06/03/2023 15:06,1.289
06/03/2023 15:12,1.308
06/03/2023 15:18,1.308
06/03/2023 15:24,1.305
06/03/2023 15:30,1.301
06/03/2023 15:36,1.277
06/03/2023 15:42,1.253
06/03/2023 15:48,1.237
06/03/2023 15:54,1.228
06/03/2023 16:00,1.201
06/03/2023 16:06,1.167
06/03/2023 16:12,1.143
06/03/2023 16:18,1.079
06/03/2023 16:24,1.036
06/03/2023 16:30,1.0
06/03/2023 16:36,0.96
06/03/2023 16:42,0.914
06/03/2023 16:48,0.866
06/03/2023 16:54,0.808
06/03/2023 17:00,0.735
06/03/2023 17:06,0.68
06/03/2023 17:12,0.616
06/03/2023 17:18,0.552
06/03/2023 17:24,0.488
06/03/2023 17:30,0.439
06/03/2023 17:36,0.351
06/03/2023 17:42,0.271
06/03/2023 17:48,0.207
06/03/2023 17:54,0.137
06/03/2023 18:00,0.052
06/03/2023 18:06,-0.003
06/03/2023 18:12,-0.07
06/03/2023 18:18,-0.155
06/03/2023 18:24,-0.21
06/03/2023 18:30,-0.283
06/03/2023 18:36,-0.369
06/03/2023 18:42,-0.424
06/03/2023 18:48,-0.488
06/03/2023 18:54,-0.546
06/03/2023 19:00,-0.591
06/03/2023 19:06,-0.643
06/03/2023 19:12,-0.713
06/03/2023 19:18,-0.78
06/03/2023 19:24,-0.829
06/03/2023 19:30,-0.869
06/03/2023 19:36,-0.914
06/03/2023 19:42,-0.951
06/03/2023 19:48,-0.975
06/03/2023 19:54,-1.021
06/03/2023 20:00,-1.079
06/03/2023 20:06,-1.103
06/03/2023 20:12,-1.122
06/03/2023 20:18,-1.146
06/03/2023 20:24,-1.177
06/03/2023 20:30,-1.173
06/03/2023 20:36,-1.195
06/03/2023 20:42,-1.216
06/03/2023 20:48,-1.21
06/03/2023 20:54,-1.207
06/03/2023 21:00,-1.213
06/03/2023 21:06,-1.216
06/03/2023 21:12,-1.219
06/03/2023 21:18,-1.201
06/03/2023 21:24,-1.173
06/03/2023 21:30,-1.143
06/03/2023 21:36,-1.122
06/03/2023 21:42,-1.085
06/03/2023 21:48,-1.07
06/03/2023 21:54,-1.061
06/03/2023 22:00,-1.018
06/03/2023 22:06,-0.969
06/03/2023 22:12,-0.917
06/03/2023 22:18,-0.875
06/03/2023 22:24,-0.823
06/03/2023 22:30,-0.783
06/03/2023 22:36,-0.741
06/03/2023 22:42,-0.686
06/03/2023 22:48,-0.613
06/03/2023 22:54,-0.53
06/03/2023 23:00,-0.482
06/03/2023 23:06,-0.418
06/03/2023 23:12,-0.347
06/03/2023 23:18,-0.29
06/03/2023 23:24,-0.226
06/03/2023 23:30,-0.128
06/03/2023 23:36,-0.046
06/03/2023 23:42,0.034
06/03/2023 23:48,0.113
06/03/2023 23:54,0.198
06/04/2023 00:00,0.29
06/04/2023 00:06,0.363
06/04/2023 00:12,0.451
06/04/2023 00:18,0.53
06/04/2023 00:24,0.594
06/04/2023 00:30,0.692
06/04/2023 00:36,0.765
06/04/2023 00:42,0.832
06/04/2023 00:48,0.914
06/04/2023 00:54,0.975
06/04/2023 01:00,1.049
06/04/2023 01:06,1.122
06/04/2023 01:12,1.204
06/04/2023 01:18,1.25
06/04/2023 01:24,1.301
06/04/2023 01:30,1.362
06/04/2023 01:36,1.414
06/04/2023 01:42,1.469
06/04/2023 01:48,1.518
06/04/2023 01:54,1.554
06/04/2023 02:00,1.591
06/04/2023 02:06,1.643
06/04/2023 02:12,1.664
06/04/2023 02:18,1.695
06/04/2023 02:24,1.734
06/04/2023 02:30,1.753
06/04/2023 02:36,1.768
06/04/2023 02:42,1.798
06/04/2023 02:48,1.817
06/04/2023 02:54,1.82
06/04/2023 03:00,1.832
06/04/2023 03:06,1.829
06/04/2023 03:12,1.823
06/04/2023 03:18,1.823
06/04/2023 03:24,1.829
06/04/2023 03:30,1.82
06/04/2023 03:36,1.823
06/04/2023 03:42,1.795
06/04/2023 03:48,1.765
06/04/2023 03:54,1.737
06/04/2023 04:00,1.71
06/04/2023 04:06,1.667
06/04/2023 04:12,1.646
06/04/2023 04:18,1.609
06/04/2023 04:24,1.573
06/04/2023 04:30,1.515
06/04/2023 04:36,1.46
06/04/2023 04:42,1.399
06/04/2023 04:48,1.356
06/04/2023 04:54,1.286
06/04/2023 05:00,1.244
06/04/2023 05:06,1.207
06/04/2023 05:12,1.088
06/04/2023 05:18,1.015
06/04/2023 05:24,0.948
06/04/2023 05:30,0.869
06/04/2023 05:36,0.799
06/04/2023 05:42,0.707
06/04/2023 05:48,0.625
06/04/2023 05:54,0.549
06/04/2023 06:00,0.448
06/04/2023 06:06,0.363
06/04/2023 06:12,0.308
06/04/2023 06:18,0.216
06/04/2023 06:24,0.11
06/04/2023 06:30,0.034
06/04/2023 06:36,-0.046
06/04/2023 06:42,-0.134
06/04/2023 06:48,-0.213
06/04/2023 06:54,-0.287
06/04/2023 07:00,-0.372
06/04/2023 07:06,-0.451
06/04/2023 07:12,-0.53
06/04/2023 07:18,-0.616
06/04/2023 07:24,-0.683
06/04/2023 07:30,-0.753
06/04/2023 07:36,-0.838
06/04/2023 07:42,-0.905
06/04/2023 07:48,-0.957
06/04/2023 07:54,-1.021
06/04/2023 08:00,-1.091
06/04/2023 08:06,-1.137
06/04/2023 08:12,-1.186
06/04/2023 08:18,-1.247
06/04/2023 08:24,-1.305
06/04/2023 08:30,-1.344
06/04/2023 08:36,-1.375
06/04/2023 08:42,-1.408
06/04/2023 08:48,-1.439
06/04/2023 08:54,-1.454
06/04/2023 09:00,-1.484
06/04/2023 09:06,-1.524
06/04/2023 09:12,-1.539
06/04/2023 09:18,-1.57
06/04/2023 09:24,-1.573
06/04/2023 09:30,-1.576
06/04/2023 09:36,-1.579
06/04/2023 09:42,-1.576
06/04/2023 09:48,-1.573
06/04/2023 09:54,-1.588
06/04/2023 10:00,-1.564
06/04/2023 10:06,-1.548
06/04/2023 10:12,-1.533
06/04/2023 10:18,-1.503
06/04/2023 10:24,-1.484
06/04/2023 10:30,-1.469
06/04/2023 10:36,-1.445
06/04/2023 10:42,-1.408
06/04/2023 10:48,-1.369
06/04/2023 10:54,-1.311
06/04/2023 11:00,-1.277
06/04/2023 11:06,-1.222
06/04/2023 11:12,-1.167
06/04/2023 11:18,-1.113
06/04/2023 11:24,-1.061
06/04/2023 11:30,-0.981
06/04/2023 11:36,-0.927
06/04/2023 11:42,-0.866
06/04/2023 11:48,-0.771
06/04/2023 11:54,-0.704
06/04/2023 12:00,-0.628
06/04/2023 12:06,-0.552
06/04/2023 12:12,-0.491
06/04/2023 12:18,-0.415
06/04/2023 12:24,-0.317
06/04/2023 12:30,-0.241
06/04/2023 12:36,-0.155
06/04/2023 12:42,-0.055
06/04/2023 12:48,0.003
06/04/2023 12:54,0.07
06/04/2023 13:00,0.137
06/04/2023 13:06,0.219
06/04/2023 13:12,0.311
06/04/2023 13:18,0.39
06/04/2023 13:24,0.451
06/04/2023 13:30,0.527
06/04/2023 13:36,0.585
06/04/2023 13:42,0.64
06/04/2023 13:48,0.704
06/04/2023 13:54,0.783
06/04/2023 14:00,0.85
06/04/2023 14:06,0.905
06/04/2023 14:12,0.96
06/04/2023 14:18,1.0
06/04/2023 14:24,1.042
06/04/2023 14:30,1.073
06/04/2023 14:36,1.155
06/04/2023 14:42,1.216
06/04/2023 14:48,1.259
06/04/2023 14:54,1.274
06/04/2023 15:00,1.298
06/04/2023 15:06,1.338
06/04/2023 15:12,1.347
06/04/2023 15:18,1.378
06/04/2023 15:24,1.414
06/04/2023 15:30,1.414
06/04/2023 15:36,1.414
06/04/2023 15:42,1.457
06/04/2023 15:48,1.439
06/04/2023 15:54,1.448
06/04/2023 16:00,1.451
06/04/2023 16:06,1.426
06/04/2023 16:12,1.423
06/04/2023 16:18,1.442
06/04/2023 16:24,1.414
06/04/2023 16:30,1.39
06/04/2023 16:36,1.39
06/04/2023 16:42,1.329
06/04/2023 16:48,1.301
06/04/2023 16:54,1.268
06/04/2023 17:00,1.244
06/04/2023 17:06,1.21
06/04/2023 17:12,1.17
06/04/2023 17:18,1.106
06/04/2023 17:24,1.045
06/04/2023 17:30,0.991
06/04/2023 17:36,0.942
06/04/2023 17:42,0.89
06/04/2023 17:48,0.844
06/04/2023 17:54,0.786
06/04/2023 18:00,0.71
06/04/2023 18:06,0.646
06/04/2023 18:12,0.594
06/04/2023 18:18,0.515
06/04/2023 18:24,0.457
06/04/2023 18:30,0.39
06/04/2023 18:36,0.293
06/04/2023 18:42,0.204
06/04/2023 18:48,0.134
06/04/2023 18:54,0.082
06/04/2023 19:00,0.006
06/04/2023 19:06,-0.052
06/04/2023 19:12,-0.125
06/04/2023 19:18,-0.213
06/04/2023 19:24,-0.299
06/04/2023 19:30,-0.366
06/04/2023 19:36,-0.405
06/04/2023 19:42,-0.488
06/04/2023 19:48,-0.518
06/04/2023 19:54,-0.594
06/04/2023 20:00,-0.652
06/04/2023 20:06,-0.701
06/04/2023 20:12,-0.719
06/04/2023 20:18,-0.796
06/04/2023 20:24,-0.853
06/04/2023 20:30,-0.887
06/04/2023 20:36,-0.936
06/04/2023 20:42,-0.981
06/04/2023 20:48,-0.997
06/04/2023 20:54,-1.015
06/04/2023 21:00,-1.055
06/04/2023 21:06,-1.073
06/04/2023 21:12,-1.091
06/04/2023 21:18,-1.103
06/04/2023 21:24,-1.1
06/04/2023 21:30,-1.125
06/04/2023 21:36,-1.14
06/04/2023 21:42,-1.119
06/04/2023 21:48,-1.122
06/04/2023 21:54,-1.143
06/04/2023 22:00,-1.109
06/04/2023 22:06,-1.094
06/04/2023 22:12,-1.079
06/04/2023 22:18,-1.055
06/04/2023 22:24,-1.024
06/04/2023 22:30,-0.985
06/04/2023 22:36,-0.985
06/04/2023 22:42,-0.942
06/04/2023 22:48,-0.905
06/04/2023 22:54,-0.875
06/04/2023 23:00,-0.808
06/04/2023 23:06,-0.75
06/04/2023 23:12,-0.725
06/04/2023 23:18,-0.64
06/04/2023 23:24,-0.588
06/04/2023 23:30,-0.564
06/04/2023 23:36,-0.482
06/04/2023 23:42,-0.402
06/04/2023 23:48,-0.347
06/04/2023 23:54,-0.274
06/05/2023 00:00,-0.216
06/05/2023 00:06,-0.143
06/05/2023 00:12,-0.067
06/05/2023 00:18,-0.0
06/05/2023 00:24,0.137
06/05/2023 00:30,0.207
06/05/2023 00:36,0.28
06/05/2023 00:42,0.354
06/05/2023 00:48,0.418
06/05/2023 00:54,0.491
06/05/2023 01:00,0.607
06/05/2023 01:06,0.689
06/05/2023 01:12,0.783
06/05/2023 01:18,0.86
06/05/2023 01:24,0.914
06/05/2023 01:30,0.994
06/05/2023 01:36,1.079
06/05/2023 01:42,1.161
06/05/2023 01:48,1.225
06/05/2023 01:54,1.295
06/05/2023 02:00,1.35
06/05/2023 02:06,1.405
06/05/2023 02:12,1.451
06/05/2023 02:18,1.524
06/05/2023 02:24,1.591
06/05/2023 02:30,1.628
06/05/2023 02:36,1.686
06/05/2023 02:42,1.71
06/05/2023 02:48,1.756
06/05/2023 02:54,1.798
06/05/2023 03:00,1.856
06/05/2023 03:06,1.881
06/05/2023 03:12,1.911
06/05/2023 03:18,1.932
06/05/2023 03:24,1.939
06/05/2023 03:30,1.972
06/05/2023 03:36,1.978
06/05/2023 03:42,1.984
06/05/2023 03:48,1.996
06/05/2023 03:54,1.978
06/05/2023 04:00,1.975
06/05/2023 04:06,1.993
06/05/2023 04:12,1.996
06/05/2023 04:18,1.984
06/05/2023 04:24,1.966
06/05/2023 04:30,1.939
06/05/2023 04:36,1.899
06/05/2023 04:42,1.871
06/05/2023 04:48,1.844
06/05/2023 04:54,1.829
06/05/2023 05:00,1.78
06/05/2023 05:06,1.734
06/05/2023 05:12,1.701
06/05/2023 05:18,1.664
06/05/2023 05:24,1.582
06/05/2023 05:30,1.533
06/05/2023 05:36,1.484
06/05/2023 05:42,1.393
06/05/2023 05:48,1.32
06/05/2023 05:54,1.256
06/05/2023 06:00,1.195
06/05/2023 06:06,1.109
06/05/2023 06:12,1.036
06/05/2023 06:18,0.969
06/05/2023 06:24,0.884
06/05/2023 06:30,0.783
06/05/2023 06:36,0.698
06/05/2023 06:42,0.616
06/05/2023 06:48,0.527
06/05/2023 06:54,0.445
06/05/2023 07:00,0.369
06/05/2023 07:06,0.28
06/05/2023 07:12,0.195
06/05/2023 07:18,0.079
06/05/2023 07:24,-0.009
06/05/2023 07:30,-0.07
06/05/2023 07:36,-0.18
06/05/2023 07:42,-0.265
06/05/2023 07:48,-0.329
06/05/2023 07:54,-0.418
06/05/2023 08:00,-0.509
06/05/2023 08:06,-0.579
06/05/2023 08:12,-0.658
06/05/2023 08:18,-0.719
06/05/2023 08:24,-0.817
06/05/2023 08:30,-0.896
06/05/2023 08:36,-0.945
06/05/2023 08:42,-1.018
06/05/2023 08:48,-1.076
06/05/2023 08:54,-1.109
06/05/2023 09:00,-1.18
06/05/2023 09:06,-1.234
06/05/2023 09:12,-1.283
06/05/2023 09:18,-1.341
06/05/2023 09:24,-1.372
06/05/2023 09:30,-1.405
06/05/2023 09:36,-1.439
06/05/2023 09:42,-1.454
06/05/2023 09:48,-1.481
06/05/2023 09:54,-1.512
06/05/2023 10:00,-1.533
06/05/2023 10:06,-1.545
06/05/2023 10:12,-1.567
06/05/2023 10:18,-1.554
06/05/2023 10:24,-1.57
06/05/2023 10:30,-1.57
06/05/2023 10:36,-1.564
06/05/2023 10:42,-1.57
06/05/2023 10:48,-1.561
06/05/2023 10:54,-1.524
06/05/2023 11:00,-1.497
06/05/2023 11:06,-1.494
06/05/2023 11:12,-1.457
06/05/2023 11:18,-1.423
06/05/2023 11:24,-1.408
06/05/2023 11:30,-1.375
06/05/2023 11:36,-1.317
06/05/2023 11:42,-1.271
06/05/2023 11:48,-1.228
06/05/2023 11:54,-1.177
06/05/2023 12:00,-1.122
06/05/2023 12:06,-1.064
06/05/2023 12:12,-1.0
06/05/2023 12:18,-0.927
06/05/2023 12:24,-0.86
06/05/2023 12:30,-0.796
06/05/2023 12:36,-0.728
06/05/2023 12:42,-0.646
06/05/2023 12:48,-0.558
06/05/2023 12:54,-0.482
06/05/2023 13:00,-0.399
06/05/2023 13:06,-0.32
06/05/2023 13:12,-0.259
06/05/2023 13:18,-0.171
06/05/2023 13:24,-0.067
06/05/2023 13:30,0.009
06/05/2023 13:36,0.088
06/05/2023 13:42,0.162
06/05/2023 13:48,0.232
06/05/2023 13:54,0.305
06/05/2023 14:00,0.393
06/05/2023 14:06,0.469
06/05/2023 14:12,0.555
06/05/2023 14:18,0.628
06/05/2023 14:24,0.692
06/05/2023 14:30,0.759
06/05/2023 14:36,0.826
06/05/2023 14:42,0.878
06/05/2023 14:48,0.948
06/05/2023 14:54,1.003
06/05/2023 15:00,1.045
06/05/2023 15:06,1.106
06/05/2023 15:12,1.164
06/05/2023 15:18,1.207
06/05/2023 15:24,1.256
06/05/2023 15:30,1.295
06/05/2023 15:36,1.326
06/05/2023 15:42,1.366
06/05/2023 15:48,1.393
06/05/2023 15:54,1.423
06/05/2023 16:00,1.451
06/05/2023 16:06,1.475
06/05/2023 16:12,1.494
06/05/2023 16:18,1.503
06/05/2023 16:24,1.524
06/05/2023 16:30,1.524
06/05/2023 16:36,1.512
06/05/2023 16:42,1.536
06/05/2023 16:48,1.536
06/05/2023 16:54,1.521
06/05/2023 17:00,1.521
06/05/2023 17:06,1.521
06/05/2023 17:12,1.487
06/05/2023 17:18,1.472
06/05/2023 17:24,1.448
06/05/2023 17:30,1.414
06/05/2023 17:36,1.384
06/05/2023 17:42,1.353
06/05/2023 17:48,1.308
06/05/2023 17:54,1.28
06/05/2023 18:00,1.234
06/05/2023 18:06,1.189
06/05/2023 18:12,1.14
06/05/2023 18:18,1.079
06/05/2023 18:24,1.009
06/05/2023 18:30,0.954
06/05/2023 18:36,0.887
06/05/2023 18:42,0.811
06/05/2023 18:48,0.753
06/05/2023 18:54,0.689
06/05/2023 19:00,0.6
06/05/2023 19:06,0.533
06/05/2023 19:12,0.482
06/05/2023 19:18,0.378
06/05/2023 19:24,0.299
06/05/2023 19:30,0.223
06/05/2023 19:36,0.149
06/05/2023 19:42,0.082
06/05/2023 19:48,0.021
06/05/2023 19:54,-0.046
06/05/2023 20:00,-0.125
06/05/2023 20:06,-0.216
06/05/2023 20:12,-0.274
06/05/2023 20:18,-0.335
06/05/2023 20:24,-0.427
06/05/2023 20:30,-0.485
06/05/2023 20:36,-0.555
06/05/2023 20:42,-0.607
06/05/2023 20:48,-0.646
06/05/2023 20:54,-0.689
06/05/2023 21:00,-0.762
06/05/2023 21:06,-0.835
06/05/2023 21:12,-0.914
06/05/2023 21:18,-0.948
06/05/2023 21:24,-0.969
06/05/2023 21:30,-0.991
06/05/2023 21:36,-1.009
06/05/2023 21:42,-1.049
06/05/2023 21:48,-1.091
06/05/2023 21:54,-1.128
06/05/2023 22:00,-1.131
06/05/2023 22:06,-1.122
06/05/2023 22:12,-1.14
06/05/2023 22:18,-1.183
06/05/2023 22:24,-1.183
06/05/2023 22:30,-1.177
06/05/2023 22:36,-1.183
06/05/2023 22:42,-1.17
06/05/2023 22:48,-1.091
06/05/2023 22:54,-1.122
06/05/2023 23:00,-1.137
06/05/2023 23:06,-1.128
06/05/2023 23:12,-1.106
06/05/2023 23:18,-1.064
06/05/2023 23:24,-1.0
06/05/2023 23:30,-0.966
06/05/2023 23:36,-0.93
06/05/2023 23:42,-0.893
06/05/2023 23:48,-0.869
06/05/2023 23:54,-0.838
06/06/2023 00:00,-0.741
06/06/2023 00:06,-0.677
06/06/2023 00:12,-0.631
06/06/2023 00:18,-0.582
06/06/2023 00:24,-0.515
06/06/2023 00:30,-0.442
06/06/2023 00:36,-0.378
06/06/2023 00:42,-0.283
06/06/2023 00:48,-0.223
06/06/2023 00:54,-0.152
06/06/2023 01:00,-0.07
06/06/2023 01:06,-0.006
06/06/2023 01:12,0.104
06/06/2023 01:18,0.201
06/06/2023 01:24,0.277
06/06/2023 01:30,0.36
06/06/2023 01:36,0.457
06/06/2023 01:42,0.527
06/06/2023 01:48,0.616
06/06/2023 01:54,0.707
06/06/2023 02:00,0.799
06/06/2023 02:06,0.878
06/06/2023 02:12,0.939
06/06/2023 02:18,1.012
06/06/2023 02:24,1.094
06/06/2023 02:30,1.186
06/06/2023 02:36,1.256
06/06/2023 02:42,1.326
06/06/2023 02:48,1.39
06/06/2023 02:54,1.433
06/06/2023 03:00,1.497
06/06/2023 03:06,1.561
06/06/2023 03:12,1.643
06/06/2023 03:18,1.682
06/06/2023 03:24,1.728
06/06/2023 03:30,1.774
06/06/2023 03:36,1.814
06/06/2023 03:42,1.862
06/06/2023 03:48,1.893
06/06/2023 03:54,1.926
06/06/2023 04:00,1.951
06/06/2023 04:06,1.972
06/06/2023 04:12,1.999
06/06/2023 04:18,2.033
06/06/2023 04:24,2.045
06/06/2023 04:30,2.048
06/06/2023 04:36,2.06
06/06/2023 04:42,2.057
06/06/2023 04:48,2.042
06/06/2023 04:54,2.057
06/06/2023 05:00,2.048
06/06/2023 05:06,2.048
06/06/2023 05:12,2.027
06/06/2023 05:18,1.99
06/06/2023 05:24,1.96
06/06/2023 05:30,1.939
06/06/2023 05:36,1.905
06/06/2023 05:42,1.884
06/06/2023 05:48,1.844
06/06/2023 05:54,1.777
06/06/2023 06:00,1.716
06/06/2023 06:06,1.679
06/06/2023 06:12,1.622
06/06/2023 06:18,1.582
06/06/2023 06:24,1.53
06/06/2023 06:30,1.451
06/06/2023 06:36,1.372
06/06/2023 06:42,1.311
06/06/2023 06:48,1.241
06/06/2023 06:54,1.186
06/06/2023 07:00,1.106
06/06/2023 07:06,1.006
06/06/2023 07:12,0.933
06/06/2023 07:18,0.841
06/06/2023 07:24,0.747
06/06/2023 07:30,0.689
06/06/2023 07:36,0.597
06/06/2023 07:42,0.497
06/06/2023 07:48,0.418
06/06/2023 07:54,0.308
06/06/2023 08:00,0.213
06/06/2023 08:06,0.125
06/06/2023 08:12,0.034
06/06/2023 08:18,-0.046
06/06/2023 08:24,-0.14
06/06/2023 08:30,-0.241
06/06/2023 08:36,-0.32
06/06/2023 08:42,-0.408
06/06/2023 08:48,-0.491
06/06/2023 08:54,-0.555
06/06/2023 09:00,-0.637
06/06/2023 09:06,-0.725
06/06/2023 09:12,-0.805
06/06/2023 09:18,-0.878
06/06/2023 09:24,-0.936
